source,original_path,last_commit,last_commit_date,bytes,recovered_as,status
.windsurf/plans,.windsurf/plans/apps-rg-interactive-wizard-a3e7c1.md,153652b9eb3,2026-06-07 06:37:48 -0400,6050,apps-rg-interactive-wizard-a3e7c1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l0-cache-deferred-scope-b8e2f4.md,315fd11926d,2026-05-06 06:26:53 -0400,10013,apps-rg-l0-cache-deferred-scope-b8e2f4__dup300.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l0-critical-gaps-remediation-a3f8e1.md,56872a6db68,2026-05-13 17:19:32 -0400,25678,apps-rg-l0-critical-gaps-remediation-a3f8e1.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps-rg-l0-wiring-gap-remediation-f3c9d1.md,315fd11926d,2026-05-06 06:26:53 -0400,12152,apps-rg-l0-wiring-gap-remediation-f3c9d1__dup302.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l1-contract-wiring-3e7f92.md,56872a6db68,2026-05-13 17:19:32 -0400,50740,apps-rg-l1-contract-wiring-3e7f92.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps-rg-l2-critical-corrections-e7c4a1.md,153652b9eb3,2026-06-07 06:37:48 -0400,13366,apps-rg-l2-critical-corrections-e7c4a1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l2-recipe-adapter-b7c3e1.md,153652b9eb3,2026-06-07 06:37:48 -0400,12570,apps-rg-l2-recipe-adapter-b7c3e1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l2-recipe-adapter-final-core-bound-d9f4a2.md,315fd11926d,2026-05-06 06:26:53 -0400,9521,apps-rg-l2-recipe-adapter-final-core-bound-d9f4a2__dup306.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l2-v4-envelope-adoption-e9f2b1-W1-AUDIT.md,153652b9eb3,2026-06-07 06:37:48 -0400,24960,apps-rg-l2-v4-envelope-adoption-e9f2b1-W1-AUDIT.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l2-v4-envelope-adoption-e9f2b1-W2-REPORT.md,153652b9eb3,2026-06-07 06:37:48 -0400,10909,apps-rg-l2-v4-envelope-adoption-e9f2b1-W2-REPORT.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l2-v4-envelope-adoption-e9f2b1-W3-REPORT.md,153652b9eb3,2026-06-07 06:37:48 -0400,13052,apps-rg-l2-v4-envelope-adoption-e9f2b1-W3-REPORT.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l2-v4-envelope-adoption-e9f2b1-W4-REPORT.md,153652b9eb3,2026-06-07 06:37:48 -0400,13488,apps-rg-l2-v4-envelope-adoption-e9f2b1-W4-REPORT.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l2-v4-envelope-adoption-e9f2b1.md,153652b9eb3,2026-06-07 06:37:48 -0400,35286,apps-rg-l2-v4-envelope-adoption-e9f2b1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l4-boundary-hardening-c8f2a1.md,59da21e70c5,2026-05-13 12:21:45 -0400,21449,apps-rg-l4-boundary-hardening-c8f2a1.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps-rg-l5-governance-gap-report-hardened-f8c2e1.md,59da21e70c5,2026-05-13 12:21:45 -0400,24269,apps-rg-l5-governance-gap-report-hardened-f8c2e1.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps-rg-l6-shadow-learning-hardening-7e4c2f.md,56872a6db68,2026-05-13 17:19:32 -0400,42197,apps-rg-l6-shadow-learning-hardening-7e4c2f.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps-rg-l7-auditability-wireup-b3c7e1.md,153652b9eb3,2026-06-07 06:37:48 -0400,10743,apps-rg-l7-auditability-wireup-b3c7e1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l7-deferred-scope-d117ea.md,153652b9eb3,2026-06-07 06:37:48 -0400,4191,apps-rg-l7-deferred-scope-d117ea.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-l7-route-family-cert-fix-b8f3a1.md,153652b9eb3,2026-06-07 06:37:48 -0400,7821,apps-rg-l7-route-family-cert-fix-b8f3a1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-master-governed-runtime-hardening.md,59da21e70c5,2026-05-13 12:21:45 -0400,51384,apps-rg-master-governed-runtime-hardening.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps-rg-multi-model-ensemble-wiring-f3a9c1.md,153652b9eb3,2026-06-07 06:37:48 -0400,11814,apps-rg-multi-model-ensemble-wiring-f3a9c1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-narrative-and-company-research-e3f8c1.md,153652b9eb3,2026-06-07 06:37:48 -0400,35675,apps-rg-narrative-and-company-research-e3f8c1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-pa-bom-compiled-artifact-final-b8e2d1.md,153652b9eb3,2026-06-07 06:37:48 -0400,6687,apps-rg-pa-bom-compiled-artifact-final-b8e2d1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-pa-deferred-runtime-wiring-b3e9f4.md,315fd11926d,2026-05-06 06:26:53 -0400,5320,apps-rg-pa-deferred-runtime-wiring-b3e9f4__dup322.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-pa-full-wave-plan-a7f3d2.md,153652b9eb3,2026-06-07 06:37:48 -0400,46516,apps-rg-pa-full-wave-plan-a7f3d2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-pa-hardening-same-grain-a4f7c2.md,315fd11926d,2026-05-06 06:26:53 -0400,7802,apps-rg-pa-hardening-same-grain-a4f7c2__dup324.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-pa-w10-5-section-signal-hardening-c4f2a1.md,153652b9eb3,2026-06-07 06:37:48 -0400,24852,apps-rg-pa-w10-5-section-signal-hardening-c4f2a1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-pa-w10-5-section-signal-hardening-d9b3e7.md,153652b9eb3,2026-06-07 06:37:48 -0400,50624,apps-rg-pa-w10-5-section-signal-hardening-d9b3e7.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-pipeline-deferred-e9f2a4.md,153652b9eb3,2026-06-07 06:37:48 -0400,15330,apps-rg-pipeline-deferred-e9f2a4.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-prior-art-gap-closure-3e3d5b.md,153652b9eb3,2026-06-07 06:37:48 -0400,7215,apps-rg-prior-art-gap-closure-3e3d5b.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-prompt-authority-coverage-ag8-4f9e1a.md,153652b9eb3,2026-06-07 06:37:48 -0400,22107,apps-rg-prompt-authority-coverage-ag8-4f9e1a.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-prompt-layer-full-reset-plan.md,153652b9eb3,2026-06-07 06:37:48 -0400,106898,apps-rg-prompt-layer-full-reset-plan.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-quarantine-gap-remediation-8f405c.md,153652b9eb3,2026-06-07 06:37:48 -0400,20839,apps-rg-quarantine-gap-remediation-8f405c.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-r1b-semantic-cache-hardening-c8d4a2.md,153652b9eb3,2026-06-07 06:37:48 -0400,70817,apps-rg-r1b-semantic-cache-hardening-c8d4a2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-rb17-guarded-activation-plan-d9f4a2.md,153652b9eb3,2026-06-07 06:37:48 -0400,4229,apps-rg-rb17-guarded-activation-plan-d9f4a2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-retrieval-metrics-ownership-and-c0-evidence-plan.md,153652b9eb3,2026-06-07 06:37:48 -0400,32251,apps-rg-retrieval-metrics-ownership-and-c0-evidence-plan.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-runtime-cert-hardening-a3f8c2.md,153652b9eb3,2026-06-07 06:37:48 -0400,27180,apps-rg-runtime-cert-hardening-a3f8c2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-runtime-gate-catalog-c4d7e1.md,153652b9eb3,2026-06-07 06:37:48 -0400,34215,apps-rg-runtime-gate-catalog-c4d7e1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-runtime-gate-deferred-a9f8b2.md,153652b9eb3,2026-06-07 06:37:48 -0400,2857,apps-rg-runtime-gate-deferred-a9f8b2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-runtime-wiring-completion-d4e8a1.md,153652b9eb3,2026-06-07 06:37:48 -0400,28623,apps-rg-runtime-wiring-completion-d4e8a1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-spearman-spine-remediation-f3c9a1.md,153652b9eb3,2026-06-07 06:37:48 -0400,14171,apps-rg-spearman-spine-remediation-f3c9a1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-spinal-execution-refactor-4a7f2c.md,153652b9eb3,2026-06-07 06:37:48 -0400,20640,apps-rg-spinal-execution-refactor-4a7f2c.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-spine-deferred-followup-d4e7b2.md,315fd11926d,2026-05-06 06:26:53 -0400,15643,apps-rg-spine-deferred-followup-d4e7b2__dup341.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-spine-hardening-7e3b9c.md,153652b9eb3,2026-06-07 06:37:48 -0400,20127,apps-rg-spine-hardening-7e3b9c.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-spine-hardening-deferred-d4e7a3.md,153652b9eb3,2026-06-07 06:37:48 -0400,7386,apps-rg-spine-hardening-deferred-d4e7a3.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-spine-hardening-deferred-wave-2f8b1d.md,153652b9eb3,2026-06-07 06:37:48 -0400,10047,apps-rg-spine-hardening-deferred-wave-2f8b1d.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-spine-narrative-unification-d8e4a1.md,153652b9eb3,2026-06-07 06:37:48 -0400,4320,apps-rg-spine-narrative-unification-d8e4a1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-structured-resume-refactor-f8c2a1.md,59da21e70c5,2026-05-13 12:21:45 -0400,50202,apps-rg-structured-resume-refactor-f8c2a1.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps-rg-stub-gap-closure-f4b2e1.md,153652b9eb3,2026-06-07 06:37:48 -0400,12187,apps-rg-stub-gap-closure-f4b2e1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-substrate-deep-migration-600595.md,153652b9eb3,2026-06-07 06:37:48 -0400,5226,apps-rg-substrate-deep-migration-600595.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-u0-gap-closure-lf03-lf27-a4b9c1.md,153652b9eb3,2026-06-07 06:37:48 -0400,5743,apps-rg-u0-gap-closure-lf03-lf27-a4b9c1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-u0-reflection-harness-79d032.md,153652b9eb3,2026-06-07 06:37:48 -0400,7077,apps-rg-u0-reflection-harness-79d032.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-u0-reflection-live-wiring-105147.md,153652b9eb3,2026-06-07 06:37:48 -0400,15372,apps-rg-u0-reflection-live-wiring-105147.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-vllm-deferred-followup-f7d3a9.md,153652b9eb3,2026-06-07 06:37:48 -0400,6864,apps-rg-vllm-deferred-followup-f7d3a9.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-vllm-followup-blocked-c4e8b2.md,153652b9eb3,2026-06-07 06:37:48 -0400,5763,apps-rg-vllm-followup-blocked-c4e8b2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-rg-x1d-human-benchmark-plan-9e4c2f.md,56872a6db68,2026-05-13 17:19:32 -0400,19735,apps-rg-x1d-human-benchmark-plan-9e4c2f.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps-rg-zip-based-full-spine-runtime-restoration-a3f7e2.md,153652b9eb3,2026-06-07 06:37:48 -0400,40155,apps-rg-zip-based-full-spine-runtime-restoration-a3f7e2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-runtime-domain-enforcement-a7e9d4.md,153652b9eb3,2026-06-07 06:37:48 -0400,14203,apps-runtime-domain-enforcement-a7e9d4.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-runtime-first-principles-e6ba58.md,153652b9eb3,2026-06-07 06:37:48 -0400,38953,apps-runtime-first-principles-e6ba58.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-runtime-proof-harness-9d4c2a.md,6477883502e,2026-04-27 08:55:24 -0400,9233,apps-runtime-proof-harness-9d4c2a.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps-shared-stub-audit-7dfe16.md,153652b9eb3,2026-06-07 06:37:48 -0400,7919,apps-shared-stub-audit-7dfe16.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-svp-plus-hardening-7c4e3a.md,153652b9eb3,2026-06-07 06:37:48 -0400,10728,apps-svp-plus-hardening-7c4e3a.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-test-surface-consolidation-11acd9-v2.md,153652b9eb3,2026-06-07 06:37:48 -0400,18741,apps-test-surface-consolidation-11acd9-v2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-test-surface-consolidation-11acd9.md,153652b9eb3,2026-06-07 06:37:48 -0400,24519,apps-test-surface-consolidation-11acd9.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-test-surface-deferred-f3c8b2.md,153652b9eb3,2026-06-07 06:37:48 -0400,8448,apps-test-surface-deferred-f3c8b2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-ai-activation-e8a3c5.md,153652b9eb3,2026-06-07 06:37:48 -0400,9673,apps-underwriting-ai-activation-e8a3c5.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-ai-c0-fec-producer-wiring-f6b3d9.md,315fd11926d,2026-05-06 06:26:53 -0400,3392,apps-underwriting-ai-c0-fec-producer-wiring-f6b3d9__dup365.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-ai-d3-rationale-judge-f2c8d5.md,315fd11926d,2026-05-06 06:26:53 -0400,4638,apps-underwriting-ai-d3-rationale-judge-f2c8d5__dup366.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-ai-deferred-scope-e8b2f4.md,315fd11926d,2026-05-06 06:26:53 -0400,9884,apps-underwriting-ai-deferred-scope-e8b2f4__dup367.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-ai-first-principles-refactor-4b1c8e.md,153652b9eb3,2026-06-07 06:37:48 -0400,6761,apps-underwriting-ai-first-principles-refactor-4b1c8e.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-ai-kill-parallel-pipelines-a3f7e2.md,153652b9eb3,2026-06-07 06:37:48 -0400,12006,apps-underwriting-ai-kill-parallel-pipelines-a3f7e2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-ai-rationale-judge-deferred-d4e7a2.md,315fd11926d,2026-05-06 06:26:53 -0400,12120,apps-underwriting-ai-rationale-judge-deferred-d4e7a2__dup370.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-ai-shadow-spine-docstring-cleanup-b3f1c9.md,153652b9eb3,2026-06-07 06:37:48 -0400,2683,apps-underwriting-ai-shadow-spine-docstring-cleanup-b3f1c9.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-ai-spine-hardening-d7f3b2.md,315fd11926d,2026-05-06 06:26:53 -0400,24103,apps-underwriting-ai-spine-hardening-d7f3b2__dup372.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps-underwriting-feature-complete-aa79a7.md,153652b9eb3,2026-06-07 06:37:48 -0400,13253,apps-underwriting-feature-complete-aa79a7.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/apps_qwen-to-l3-refactor-ffe917.md,57532db9e54,2026-04-06 09:14:35 -0400,11702,apps_qwen-to-l3-refactor-ffe917.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/apps_rg_agentic_spine_refactor_plan.md,315fd11926d,2026-05-06 06:26:53 -0400,39607,apps_rg_agentic_spine_refactor_plan__dup375.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/architecture-gap-closure-detailed-waves-d802b6.md,41dafddcfc7,2026-04-04 07:19:10 -0400,48952,architecture-gap-closure-detailed-waves-d802b6.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/architecture-gap-closure-waves-d802b6.md,41dafddcfc7,2026-04-04 07:19:10 -0400,19234,architecture-gap-closure-waves-d802b6.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/artifacts-reorganization-7a3f2d.md,153652b9eb3,2026-06-07 06:37:48 -0400,15992,artifacts-reorganization-7a3f2d.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/ask-user-question-author-gate-harmonization-a7e3d2.md,153652b9eb3,2026-06-07 06:37:48 -0400,9122,ask-user-question-author-gate-harmonization-a7e3d2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/ask-user-question-interactive-enrichment-b8c3e1.md,153652b9eb3,2026-06-07 06:37:48 -0400,10168,ask-user-question-interactive-enrichment-b8c3e1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/ask-user-question-shadow-loop-wiring-b4e1f7.md,153652b9eb3,2026-06-07 06:37:48 -0400,4866,ask-user-question-shadow-loop-wiring-b4e1f7.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/ask-user-question-test-hardening-a7f2e3.md,153652b9eb3,2026-06-07 06:37:48 -0400,6255,ask-user-question-test-hardening-a7f2e3.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/assurance-p1-gates-ab4758.md,153652b9eb3,2026-06-07 06:37:48 -0400,6596,assurance-p1-gates-ab4758.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/audit-uncovered-gates-and-remediation-627368.md,153652b9eb3,2026-06-07 06:37:48 -0400,9466,audit-uncovered-gates-and-remediation-627368.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-ask-ui-consolidated-a1e3f7.md,153652b9eb3,2026-06-07 06:37:48 -0400,7983,author-gate-ask-ui-consolidated-a1e3f7.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-ask-ui-deferred-scope-a2e3f8.md,153652b9eb3,2026-06-07 06:37:48 -0400,4660,author-gate-ask-ui-deferred-scope-a2e3f8.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-bandit-arrow2-closure-d7c4e9.md,315fd11926d,2026-05-06 06:26:53 -0400,15976,author-gate-bandit-arrow2-closure-d7c4e9__dup387.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-canonical-emitter-rca-c7f9d1.md,315fd11926d,2026-05-06 06:26:53 -0400,4162,author-gate-canonical-emitter-rca-c7f9d1__dup388.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-deferred-scope-b8c1d4.md,153652b9eb3,2026-06-07 06:37:48 -0400,5062,author-gate-deferred-scope-b8c1d4.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-enforcement-deferred-d7f5e3.md,153652b9eb3,2026-06-07 06:37:48 -0400,5802,author-gate-enforcement-deferred-d7f5e3.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-enforcement-deferred-scope-complete-d7f5e3.md,153652b9eb3,2026-06-07 06:37:48 -0400,4618,author-gate-enforcement-deferred-scope-complete-d7f5e3.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-enforcement-fix-c9d4e2.md,153652b9eb3,2026-06-07 06:37:48 -0400,14278,author-gate-enforcement-fix-c9d4e2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-four-req-enforcement-c4d2a8.md,315fd11926d,2026-05-06 06:26:53 -0400,12340,author-gate-four-req-enforcement-c4d2a8__dup393.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-hardening-a3b8f2.md,153652b9eb3,2026-06-07 06:37:48 -0400,27650,author-gate-hardening-a3b8f2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-ledger-hardening-1f4c8a.md,153652b9eb3,2026-06-07 06:37:48 -0400,4285,author-gate-ledger-hardening-1f4c8a.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-meta-learning-hardening-a8f2b1.md,153652b9eb3,2026-06-07 06:37:48 -0400,6087,author-gate-meta-learning-hardening-a8f2b1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-meta-learning-outcome-wiring-c3e1f7.md,6477883502e,2026-04-27 08:55:24 -0400,4604,author-gate-meta-learning-outcome-wiring-c3e1f7.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/author-gate-pipeline-hardening-d7e3f9.md,315fd11926d,2026-05-06 06:26:53 -0400,5394,author-gate-pipeline-hardening-d7e3f9__dup398.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-pipeline-hardening-deferred-b3e1d7.md,153652b9eb3,2026-06-07 06:37:48 -0400,7535,author-gate-pipeline-hardening-deferred-b3e1d7.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-pre-response-guard-d3e8a1.md,315fd11926d,2026-05-06 06:26:53 -0400,5796,author-gate-pre-response-guard-d3e8a1__dup400.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-prose-options-detection-e7f2a3.md,153652b9eb3,2026-06-07 06:37:48 -0400,15663,author-gate-prose-options-detection-e7f2a3.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-rename-and-meta-learning-a7c3f1.md,6477883502e,2026-04-27 08:55:24 -0400,11242,author-gate-rename-and-meta-learning-a7c3f1.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/author-gate-ssot-consolidation-b7c3e1.md,153652b9eb3,2026-06-07 06:37:48 -0400,14148,author-gate-ssot-consolidation-b7c3e1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-ui-conformance-b4d1e2.md,153652b9eb3,2026-06-07 06:37:48 -0400,9393,author-gate-ui-conformance-b4d1e2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/author-gate-ui-renderer-hardening-a7f3c2.md,153652b9eb3,2026-06-07 06:37:48 -0400,15986,author-gate-ui-renderer-hardening-a7f3c2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/backlog-keep-triage-d2e4f1.md,153652b9eb3,2026-06-07 06:37:48 -0400,6250,backlog-keep-triage-d2e4f1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/backlog-linkage-followup-c2e9f3.md,153652b9eb3,2026-06-07 06:37:48 -0400,3584,backlog-linkage-followup-c2e9f3.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/backlog-plan-linkage-enforcement-a4b2f1.md,153652b9eb3,2026-06-07 06:37:48 -0400,14363,backlog-plan-linkage-enforcement-a4b2f1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/bge-m3-deferred-scope-d9f1e3.md,315fd11926d,2026-05-06 06:26:53 -0400,6470,bge-m3-deferred-scope-d9f1e3__dup409.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/bge-m3-deferred-scope-remaining-c4e7a1.md,315fd11926d,2026-05-06 06:26:53 -0400,4586,bge-m3-deferred-scope-remaining-c4e7a1__dup410.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/bge-m3-gap-closure-c8f3a2.md,315fd11926d,2026-05-06 06:26:53 -0400,11623,bge-m3-gap-closure-c8f3a2__dup411.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/bundle-c1-blocker-remediation-a4f9e2.md,153652b9eb3,2026-06-07 06:37:48 -0400,35974,bundle-c1-blocker-remediation-a4f9e2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/burn-down-syntax-errors-wave-plan-20260406.md,6477883502e,2026-04-27 08:55:24 -0400,7019,burn-down-syntax-errors-wave-plan-20260406.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/c0-context-assembly-best-practices-b7c3a1.md,153652b9eb3,2026-06-07 06:37:48 -0400,33149,c0-context-assembly-best-practices-b7c3a1.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/c0-context-engine-basex-9f4d2c.md,6477883502e,2026-04-27 08:55:24 -0400,7442,c0-context-engine-basex-9f4d2c.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/c0-context-engine-wiring-fix-9e42a1.md,315fd11926d,2026-05-06 06:26:53 -0400,14505,c0-context-engine-wiring-fix-9e42a1__dup416.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/c0-evidence-packet-hardening-7d4f1a.md,6477883502e,2026-04-27 08:55:24 -0400,8464,c0-evidence-packet-hardening-7d4f1a.md,LOST_RECOVERED
.windsurf/plans,.windsurf/plans/c0-policy-rectification-deferred-f7b2a9.md,153652b9eb3,2026-06-07 06:37:48 -0400,7331,c0-policy-rectification-deferred-f7b2a9.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/c0-policy-rectification-f7b2a9.md,153652b9eb3,2026-06-07 06:37:48 -0400,11206,c0-policy-rectification-f7b2a9.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/c0-policy-rectification-phase2-deferred-a3f7e2.md,153652b9eb3,2026-06-07 06:37:48 -0400,8010,c0-policy-rectification-phase2-deferred-a3f7e2.md,SURVIVED_IN_CURRENT
.windsurf/plans,.windsurf/plans/cache-r1ab-residuals-8c4e2a.md,6477883502e,2026-04-27 08:55:24 -0400,8083,cache-r1ab-residuals-8c4e2a.md,LOST_RECOVERED
